fish_id,group,dpf,session_minutes,n_scored_events,n_abnormal_events,n_severe_events,n_whirlpool_events,n_convulsion_events,event_seconds,manual_pts_stage_observed,dlc_mean_speed_mm_s,dlc_max_speed_mm_s,dlc_mean_tail_bend_deg,dlc_max_tail_bend_deg,dlc_mean_keypoint_likelihood,dlc_tracking_qc_pass,dlc_abnormal_event_rate_per_min,dlc_severe_event_rate_per_min,dlc_whirlpool_rate_per_min,dlc_convulsion_rate_per_min,dlc_rest_fraction,dlc_behavior_abnormality_index
LZTBI-0165,tbi_high,5,5.0,1.0,0.0,0.0,0.0,0.0,0.344,0.0,7.84,17.69,35.29,63.92,0.9783,True,0.0,0.0,0.0,0.0,0.9988533333333334,0.0
LZTBI-0165,tbi_high,6,5.0,2.0,2.0,2.0,0.0,2.0,8.619,3.0,41.16,80.36,50.875,159.32,0.9723999999999999,True,0.4,0.4,0.0,0.4,0.97127,1.2
LZTBI-0166,sham,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0166,sham,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0166,sham,6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0167,sham,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0167,sham,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0167,sham,6,5.0,1.0,0.0,0.0,0.0,0.0,0.356,0.0,13.16,25.78,15.12,60.85,0.9465,True,0.0,0.0,0.0,0.0,0.9988133333333333,0.0
LZTBI-0168,tbi_low,4,5.0,1.0,0.0,0.0,0.0,0.0,0.638,0.0,3.21,7.9,35.3,83.46,0.9845,True,0.0,0.0,0.0,0.0,0.9978733333333333,0.0
LZTBI-0168,tbi_low,5,5.0,2.0,0.0,0.0,0.0,0.0,1.088,0.0,9.655000000000001,22.22,10.0,76.45,0.9531499999999999,True,0.0,0.0,0.0,0.0,0.9963733333333333,0.0
LZTBI-0168,tbi_low,6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0169,tbi_high,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0169,tbi_high,5,5.0,1.0,1.0,0.0,0.0,0.0,1.037,1.0,34.84,51.64,50.31,88.5,0.9465,True,0.2,0.0,0.0,0.0,0.9965433333333333,0.166667
LZTBI-0169,tbi_high,6,5.0,1.0,0.0,0.0,0.0,0.0,0.375,0.0,7.95,12.84,30.82,33.21,0.9792,True,0.0,0.0,0.0,0.0,0.99875,0.0
LZTBI-0170,tbi_moderate,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0170,tbi_moderate,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0170,tbi_moderate,6,5.0,1.0,1.0,0.0,0.0,0.0,1.331,1.0,43.81,68.83,51.61,53.89,0.9477,True,0.2,0.0,0.0,0.0,0.9955633333333334,0.166667
LZTBI-0171,tbi_high,4,5.0,2.0,0.0,0.0,0.0,0.0,1.025,0.0,8.68,28.15,16.425,86.31,0.9653,True,0.0,0.0,0.0,0.0,0.9965833333333334,0.0
LZTBI-0171,tbi_high,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0171,tbi_high,6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0172,tbi_high,4,5.0,1.0,0.0,0.0,0.0,0.0,0.531,0.0,10.1,16.59,31.41,79.03,0.9625,True,0.0,0.0,0.0,0.0,0.99823,0.0
LZTBI-0172,tbi_high,5,5.0,1.0,0.0,0.0,0.0,0.0,0.531,0.0,7.62,11.94,30.42,52.36,0.9562,True,0.0,0.0,0.0,0.0,0.99823,0.0
LZTBI-0172,tbi_high,6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0173,tbi_low,4,5.0,1.0,0.0,0.0,0.0,0.0,0.369,0.0,4.67,12.32,20.72,45.81,0.9545,True,0.0,0.0,0.0,0.0,0.99877,0.0
LZTBI-0173,tbi_low,5,5.0,2.0,1.0,0.0,0.0,0.0,3.6380000000000003,1.0,22.16,63.0,37.96,77.52,0.97415,True,0.2,0.0,0.0,0.0,0.9878733333333334,0.166667
LZTBI-0173,tbi_low,6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0174,tbi_moderate,4,5.0,6.0,5.0,4.0,3.0,1.0,28.993,3.0,40.526666666666664,101.33,54.223333333333336,126.1,0.9653333333333333,True,1.0,0.8,0.6,0.2,0.9033566666666667,2.3
LZTBI-0174,tbi_moderate,5,5.0,5.0,3.0,3.0,3.0,0.0,17.401,2.0,28.997999999999998,74.6,37.588,115.57,0.9620599999999999,True,0.6,0.6,0.6,0.0,0.9419966666666667,1.633333
LZTBI-0174,tbi_moderate,6,5.0,3.0,3.0,3.0,1.0,2.0,15.212,3.0,51.846666666666664,110.57,61.82666666666666,165.67,0.9631333333333334,True,0.6,0.6,0.2,0.4,0.9492933333333333,1.7
LZTBI-0175,sham,4,5.0,1.0,0.0,0.0,0.0,0.0,0.581,0.0,5.22,9.37,25.27,37.12,0.9804,True,0.0,0.0,0.0,0.0,0.9980633333333333,0.0
LZTBI-0175,sham,5,5.0,3.0,0.0,0.0,0.0,0.0,0.976,0.0,7.073333333333333,36.39,19.636666666666667,44.67,0.9709333333333333,True,0.0,0.0,0.0,0.0,0.9967466666666667,0.0
LZTBI-0175,sham,6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0176,tbi_moderate,4,5.0,2.0,1.0,0.0,0.0,0.0,2.025,1.0,26.634999999999998,71.53,15.225,72.81,0.9561999999999999,True,0.2,0.0,0.0,0.0,0.99325,0.166667
LZTBI-0176,tbi_moderate,5,5.0,1.0,1.0,1.0,1.0,0.0,3.188,2.0,66.38,90.65,35.73,140.31,0.9712,True,0.2,0.2,0.2,0.0,0.9893733333333333,0.633333
LZTBI-0176,tbi_moderate,6,5.0,1.0,1.0,0.0,0.0,0.0,1.625,1.0,35.35,49.66,55.26,86.05,0.965,True,0.2,0.0,0.0,0.0,0.9945833333333334,0.166667
LZTBI-0177,tbi_high,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0177,tbi_high,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0177,tbi_high,6,5.0,1.0,0.0,0.0,0.0,0.0,0.606,0.0,5.8,9.24,12.25,68.86,0.969,True,0.0,0.0,0.0,0.0,0.99798,0.0
LZTBI-0178,tbi_low,4,5.0,2.0,2.0,2.0,2.0,0.0,5.994,2.0,51.730000000000004,116.8,39.4,132.8,0.975,True,0.4,0.4,0.4,0.0,0.98002,1.133333
LZTBI-0178,tbi_low,5,5.0,3.0,3.0,2.0,2.0,0.0,11.244,2.0,48.85,83.68,40.77333333333333,124.61,0.9641333333333333,True,0.6,0.4,0.4,0.0,0.96252,1.233333
LZTBI-0178,tbi_low,6,5.0,1.0,0.0,0.0,0.0,0.0,0.431,0.0,14.59,38.85,23.65,45.27,0.9743,True,0.0,0.0,0.0,0.0,0.9985633333333334,0.0
LZTBI-0179,tbi_high,4,5.0,5.0,5.0,4.0,2.0,2.0,24.357999999999997,3.0,45.134,116.8,73.338,173.49,0.9571799999999999,True,1.0,0.8,0.4,0.4,0.9188066666666667,2.3
LZTBI-0179,tbi_high,5,5.0,1.0,1.0,1.0,1.0,0.0,6.294,2.0,73.44,103.62,76.95,96.62,0.9758,True,0.2,0.2,0.2,0.0,0.97902,0.633333
LZTBI-0179,tbi_high,6,5.0,2.0,1.0,0.0,0.0,0.0,3.463,1.0,12.93,28.0,34.595,74.24,0.9555499999999999,True,0.2,0.0,0.0,0.0,0.9884566666666667,0.166667
LZTBI-0180,tbi_moderate,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0180,tbi_moderate,5,5.0,2.0,1.0,0.0,0.0,0.0,4.712,1.0,24.205000000000002,63.75,17.68,90.34,0.95875,True,0.2,0.0,0.0,0.0,0.9842933333333334,0.166667
LZTBI-0180,tbi_moderate,6,5.0,3.0,3.0,2.0,0.0,2.0,7.994,3.0,37.82666666666667,83.83,71.39333333333333,132.2,0.9565,True,0.6,0.4,0.0,0.4,0.9733533333333333,1.3
LZTBI-0181,sham,4,5.0,2.0,0.0,0.0,0.0,0.0,1.387,0.0,14.155000000000001,36.47,20.665,75.38,0.9653499999999999,True,0.0,0.0,0.0,0.0,0.9953766666666667,0.0
LZTBI-0181,sham,5,5.0,1.0,0.0,0.0,0.0,0.0,0.669,0.0,6.86,18.82,29.77,82.12,0.9844,True,0.0,0.0,0.0,0.0,0.99777,0.0
LZTBI-0181,sham,6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0182,tbi_high,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0182,tbi_high,5,5.0,1.0,1.0,0.0,0.0,0.0,1.688,1.0,42.36,88.86,39.41,76.3,0.9533,True,0.2,0.0,0.0,0.0,0.9943733333333333,0.166667
LZTBI-0182,tbi_high,6,5.0,1.0,0.0,0.0,0.0,0.0,0.45,0.0,8.41,22.33,24.76,76.04,0.9596,True,0.0,0.0,0.0,0.0,0.9985,0.0
LZTBI-0183,tbi_moderate,4,5.0,2.0,2.0,0.0,0.0,0.0,6.149,1.0,20.385,42.84,44.805,106.55,0.9576,True,0.4,0.0,0.0,0.0,0.9795033333333333,0.266667
LZTBI-0183,tbi_moderate,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0183,tbi_moderate,6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0184,tbi_low,4,5.0,1.0,0.0,0.0,0.0,0.0,0.544,0.0,6.13,14.77,12.03,34.02,0.9704,True,0.0,0.0,0.0,0.0,0.9981866666666667,0.0
LZTBI-0184,tbi_low,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0184,tbi_low,6,5.0,2.0,2.0,1.0,1.0,0.0,4.818,2.0,44.410000000000004,97.23,28.85,96.8,0.95715,False,0.4,0.2,0.2,0.0,0.98394,0.733333
LZTBI-0185,tbi_low,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0185,tbi_low,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0185,tbi_low,6,5.0,1.0,0.0,0.0,0.0,0.0,0.719,0.0,13.85,26.1,25.72,37.56,0.9489,True,0.0,0.0,0.0,0.0,0.9976033333333333,0.0
LZTBI-0186,tbi_low,4,5.0,1.0,1.0,0.0,0.0,0.0,1.881,1.0,20.87,36.39,38.15,70.35,0.9535,True,0.2,0.0,0.0,0.0,0.99373,0.166667
LZTBI-0186,tbi_low,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0186,tbi_low,6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0187,tbi_low,4,5.0,2.0,2.0,1.0,1.0,0.0,3.669,2.0,46.894999999999996,79.31,46.79,102.98,0.9559500000000001,False,0.4,0.2,0.2,0.0,0.98777,0.733333
LZTBI-0187,tbi_low,5,5.0,2.0,1.0,0.0,0.0,0.0,2.925,1.0,15.985000000000001,50.89,34.1,80.8,0.9669,True,0.2,0.0,0.0,0.0,0.99025,0.166667
LZTBI-0188,tbi_low,4,5.0,1.0,0.0,0.0,0.0,0.0,0.806,0.0,9.19,21.61,32.51,71.8,0.9536,True,0.0,0.0,0.0,0.0,0.9973133333333334,0.0
LZTBI-0188,tbi_low,5,5.0,1.0,1.0,0.0,0.0,0.0,2.856,1.0,41.39,82.45,52.59,61.32,0.9599,True,0.2,0.0,0.0,0.0,0.99048,0.166667
LZTBI-0188,tbi_low,6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0189,tbi_moderate,4,5.0,3.0,0.0,0.0,0.0,0.0,1.487,0.0,11.376666666666667,27.72,24.69666666666667,60.09,0.9664,True,0.0,0.0,0.0,0.0,0.9950433333333333,0.0
LZTBI-0189,tbi_moderate,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0189,tbi_moderate,6,5.0,1.0,1.0,1.0,1.0,0.0,2.125,2.0,30.25,53.47,52.86,117.17,0.9543,False,0.2,0.2,0.2,0.0,0.9929166666666667,0.633333
LZTBI-0190,sham,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0190,sham,5,5.0,1.0,0.0,0.0,0.0,0.0,0.306,0.0,3.33,7.51,8.34,78.85,0.9623,True,0.0,0.0,0.0,0.0,0.99898,0.0
LZTBI-0190,sham,6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0191,tbi_low,4,5.0,1.0,1.0,0.0,0.0,0.0,3.169,1.0,14.86,30.69,26.54,61.35,0.9615,True,0.2,0.0,0.0,0.0,0.9894366666666666,0.166667
LZTBI-0191,tbi_low,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0191,tbi_low,6,5.0,1.0,0.0,0.0,0.0,0.0,0.744,0.0,11.06,29.69,16.26,27.83,0.9741,True,0.0,0.0,0.0,0.0,0.99752,0.0
LZTBI-0192,tbi_low,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0192,tbi_low,5,5.0,1.0,1.0,0.0,0.0,0.0,2.719,1.0,30.04,45.28,36.65,62.94,0.9822,True,0.2,0.0,0.0,0.0,0.9909366666666667,0.166667
LZTBI-0192,tbi_low,6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0193,tbi_low,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0193,tbi_low,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0193,tbi_low,6,5.0,1.0,0.0,0.0,0.0,0.0,0.438,0.0,6.84,13.65,20.07,78.35,0.9633,True,0.0,0.0,0.0,0.0,0.99854,0.0
LZTBI-0194,tbi_high,4,5.0,2.0,1.0,0.0,0.0,0.0,1.531,1.0,25.799999999999997,64.5,43.025000000000006,69.31,0.9590000000000001,True,0.2,0.0,0.0,0.0,0.9948966666666667,0.166667
LZTBI-0194,tbi_high,5,5.0,1.0,1.0,1.0,1.0,0.0,6.175,2.0,46.45,80.82,77.37,140.75,0.9708,True,0.2,0.2,0.2,0.0,0.9794166666666667,0.633333
LZTBI-0195,sham,4,5.0,1.0,0.0,0.0,0.0,0.0,0.362,0.0,14.6,37.21,26.49,81.86,0.9495,True,0.0,0.0,0.0,0.0,0.9987933333333333,0.0
LZTBI-0195,sham,5,5.0,1.0,1.0,1.0,1.0,0.0,7.287,2.0,39.87,68.48,76.05,83.89,0.9467,True,0.2,0.2,0.2,0.0,0.97571,0.633333
LZTBI-0195,sham,6,5.0,1.0,1.0,1.0,1.0,0.0,4.181,2.0,44.28,80.04,37.5,138.29,0.9553,True,0.2,0.2,0.2,0.0,0.9860633333333333,0.633333
LZTBI-0196,tbi_moderate,4,5.0,4.0,0.0,0.0,0.0,0.0,2.375,0.0,7.28,25.87,24.755000000000003,74.47,0.963025,True,0.0,0.0,0.0,0.0,0.9920833333333333,0.0
LZTBI-0196,tbi_moderate,5,5.0,3.0,2.0,2.0,1.0,1.0,12.763,3.0,33.10666666666667,88.33,43.31666666666666,176.35,0.9693333333333333,True,0.4,0.4,0.2,0.2,0.9574566666666666,1.2
LZTBI-0196,tbi_moderate,6,5.0,2.0,2.0,2.0,0.0,2.0,12.763,3.0,51.870000000000005,92.34,65.17,164.81,0.95825,True,0.4,0.4,0.0,0.4,0.9574566666666666,1.2
LZTBI-0197,tbi_moderate,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0197,tbi_moderate,5,5.0,2.0,2.0,2.0,2.0,0.0,7.938000000000001,2.0,67.09,107.98,58.655,131.17,0.98255,True,0.4,0.4,0.4,0.0,0.97354,1.133333
LZTBI-0197,tbi_moderate,6,5.0,3.0,2.0,2.0,0.0,2.0,14.286999999999999,3.0,18.21,108.28,73.74,158.51,0.9581333333333334,True,0.4,0.4,0.0,0.4,0.9523766666666666,1.2
LZTBI-0198,sham,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0198,sham,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0198,sham,6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0199,tbi_moderate,4,5.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,35.1,58.53,22.15,55.59,0.9787,True,0.2,0.0,0.0,0.0,0.9933333333333333,0.166667
LZTBI-0199,tbi_moderate,5,5.0,2.0,2.0,2.0,0.0,2.0,14.369,3.0,33.495,109.91,77.17,171.01,0.9499500000000001,True,0.4,0.4,0.0,0.4,0.9521033333333333,1.2
LZTBI-0199,tbi_moderate,6,5.0,2.0,1.0,1.0,0.0,1.0,5.6690000000000005,3.0,20.925,100.27,56.269999999999996,142.7,0.9641,True,0.2,0.2,0.0,0.2,0.9811033333333333,0.7
LZTBI-0200,sham,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0200,sham,5,5.0,2.0,0.0,0.0,0.0,0.0,1.025,0.0,2.825,9.05,19.205000000000002,55.51,0.97305,True,0.0,0.0,0.0,0.0,0.9965833333333334,0.0
LZTBI-0200,sham,6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0201,sham,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0201,sham,5,5.0,1.0,0.0,0.0,0.0,0.0,0.925,0.0,12.1,32.0,29.95,40.18,0.9758,True,0.0,0.0,0.0,0.0,0.9969166666666667,0.0
LZTBI-0201,sham,6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0202,tbi_moderate,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0202,tbi_moderate,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0202,tbi_moderate,6,5.0,3.0,0.0,0.0,0.0,0.0,0.8310000000000001,0.0,10.163333333333334,26.74,22.36,70.42,0.9625666666666666,True,0.0,0.0,0.0,0.0,0.99723,0.0
LZTBI-0203,tbi_low,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0203,tbi_low,5,5.0,1.0,1.0,0.0,0.0,0.0,2.856,1.0,37.8,52.41,30.51,81.23,0.9511,True,0.2,0.0,0.0,0.0,0.99048,0.166667
LZTBI-0203,tbi_low,6,5.0,2.0,1.0,0.0,0.0,0.0,3.775,1.0,21.45,46.22,40.44,110.9,0.97245,True,0.2,0.0,0.0,0.0,0.9874166666666667,0.166667
LZTBI-0204,tbi_low,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0204,tbi_low,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0204,tbi_low,6,5.0,1.0,1.0,0.0,0.0,0.0,1.694,1.0,39.16,62.33,21.24,64.4,0.9531,True,0.2,0.0,0.0,0.0,0.9943533333333333,0.166667
LZTBI-0205,tbi_low,4,5.0,1.0,0.0,0.0,0.0,0.0,0.475,0.0,14.1,30.07,29.02,35.05,0.976,True,0.0,0.0,0.0,0.0,0.9984166666666666,0.0
LZTBI-0205,tbi_low,5,5.0,1.0,0.0,0.0,0.0,0.0,0.487,0.0,4.93,10.88,30.0,61.72,0.9823,True,0.0,0.0,0.0,0.0,0.9983766666666667,0.0
LZTBI-0205,tbi_low,6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0206,sham,4,5.0,1.0,0.0,0.0,0.0,0.0,0.594,0.0,14.5,26.05,29.92,37.03,0.9588,True,0.0,0.0,0.0,0.0,0.99802,0.0
LZTBI-0206,sham,5,5.0,1.0,0.0,0.0,0.0,0.0,0.612,0.0,8.81,15.16,28.94,72.36,0.9525,True,0.0,0.0,0.0,0.0,0.99796,0.0
LZTBI-0206,sham,6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0207,sham,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0207,sham,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0207,sham,6,5.0,2.0,1.0,1.0,1.0,0.0,3.406,2.0,24.4,66.57,41.86,128.63,0.95655,False,0.2,0.2,0.2,0.0,0.9886466666666667,0.633333
LZTBI-0208,tbi_moderate,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0208,tbi_moderate,5,5.0,1.0,0.0,0.0,0.0,0.0,0.231,0.0,7.35,11.99,15.1,67.74,0.9534,True,0.0,0.0,0.0,0.0,0.99923,0.0
LZTBI-0208,tbi_moderate,6,5.0,2.0,1.0,0.0,0.0,0.0,4.069,1.0,26.92,80.56,23.25,72.59,0.9698500000000001,True,0.2,0.0,0.0,0.0,0.9864366666666666,0.166667
LZTBI-0209,tbi_high,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0209,tbi_high,5,5.0,1.0,0.0,0.0,0.0,0.0,0.294,0.0,12.94,20.13,33.31,25.79,0.9572,True,0.0,0.0,0.0,0.0,0.99902,0.0
LZTBI-0209,tbi_high,6,5.0,6.0,4.0,4.0,2.0,2.0,20.483,3.0,28.153333333333336,111.68,57.03666666666667,177.5,0.9638666666666666,True,0.8,0.8,0.4,0.4,0.9317233333333333,2.2
LZTBI-0210,tbi_high,4,5.0,5.0,4.0,3.0,2.0,1.0,14.039,3.0,32.994,102.87,41.298,164.95,0.9666,True,0.8,0.6,0.4,0.2,0.9532033333333333,1.8
LZTBI-0210,tbi_high,5,5.0,1.0,1.0,1.0,0.0,1.0,3.15,3.0,49.3,118.7,88.05,127.47,0.949,True,0.2,0.2,0.0,0.2,0.9895,0.7
LZTBI-0210,tbi_high,6,5.0,4.0,4.0,4.0,3.0,1.0,19.538,3.0,64.38,116.8,54.9525,125.71,0.96245,True,0.8,0.8,0.6,0.2,0.9348733333333333,2.2
LZTBI-0211,sham,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0211,sham,5,5.0,3.0,1.0,0.0,0.0,0.0,3.188,1.0,18.93,57.21,25.396666666666665,75.45,0.9580000000000001,True,0.2,0.0,0.0,0.0,0.9893733333333333,0.166667
LZTBI-0211,sham,6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0212,tbi_moderate,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0212,tbi_moderate,5,5.0,2.0,2.0,2.0,2.0,0.0,5.506,2.0,59.84,107.74,51.315,130.83,0.95875,True,0.4,0.4,0.4,0.0,0.9816466666666667,1.133333
LZTBI-0212,tbi_moderate,6,5.0,1.0,1.0,1.0,1.0,0.0,5.581,2.0,41.0,55.98,76.54,127.24,0.9726,True,0.2,0.2,0.2,0.0,0.9813966666666667,0.633333
LZTBI-0213,sham,4,5.0,1.0,1.0,0.0,0.0,0.0,1.319,1.0,45.61,88.43,45.15,57.39,0.9506,True,0.2,0.0,0.0,0.0,0.9956033333333333,0.166667
LZTBI-0213,sham,5,5.0,1.0,0.0,0.0,0.0,0.0,0.438,0.0,12.3,27.98,27.02,68.42,0.9833,True,0.0,0.0,0.0,0.0,0.99854,0.0
LZTBI-0213,sham,6,5.0,1.0,0.0,0.0,0.0,0.0,0.469,0.0,7.58,16.66,26.04,41.75,0.977,True,0.0,0.0,0.0,0.0,0.9984366666666666,0.0
LZTBI-0214,tbi_high,4,5.0,1.0,0.0,0.0,0.0,0.0,0.675,0.0,4.0,9.09,26.37,33.75,0.9809,True,0.0,0.0,0.0,0.0,0.99775,0.0
LZTBI-0214,tbi_high,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0214,tbi_high,6,5.0,6.0,6.0,5.0,4.0,1.0,32.049,3.0,48.07333333333333,117.12,47.75666666666667,165.32,0.9711166666666666,True,1.2,1.0,0.8,0.2,0.89317,2.8
